,year,month,emd_nm,resd_work20_visit_age,work_age_0-10
1576,2021,1,이도2동,59277079.20460001,614415.2021999999
1577,2021,1,이호동,4511696.3086,22738.954199999996
1578,2021,1,일도1동,2722457.0922999997,9063.926500000001
1579,2021,1,일도2동,29956150.154700004,210192.39500000002
1580,2021,1,정방동,4414565.3595,5253.5334
1581,2021,1,조천읍,23373294.412,122924.03220000002
1582,2021,1,중문동,11823427.617400002,54766.3553
1583,2021,1,중앙동,4682642.3676,60600.463199999984
1584,2021,1,천지동,1985901.0620000002,8233.660899999999
1585,2021,1,추자면,1817943.9929,10846.8475
1586,2021,1,표선면,11489990.2199,47440.7671
1587,2021,1,한경면,8047881.691,34952.43520000001
1588,2021,1,한림읍,21519324.887399998,89230.58740000002
1589,2021,1,화북동,27189902.444299996,142903.8346
1590,2021,1,효돈동,4431995.1278,25516.1706
1591,2021,2,건입동,9335844.5407,36992.2796
1592,2021,2,구좌읍,14629260.747699998,61787.1302
1593,2021,2,남원읍,15397895.6728,69532.6685
1594,2021,2,노형동,52257276.9866,364773.5584999999
1595,2021,2,대륜동,15659081.307599999,52935.3049
1596,2021,2,대정읍,18028968.4661,124868.72969999998
1597,2021,2,대천동,9432484.4449,50555.672900000005
1598,2021,2,도두동,2665886.9935,11770.1
1599,2021,2,동홍동,18839610.153100003,171486.43560000003
1600,2021,2,봉개동,5527992.4804,19729.393799999998
1601,2021,2,삼도1동,10993668.565499999,77332.03960000002
1602,2021,2,삼도2동,6565839.0629,50688.73509999999
1603,2021,2,삼양동,20008975.8711,91332.00180000001
1604,2021,2,서홍동,7112885.423700001,35228.8119
1605,2021,2,성산읍,15871512.689199999,44822.87359999999
1606,2021,2,송산동,2583843.7208,4423.1824
1607,2021,2,아라동,38645537.60429999,147324.33890000003
1608,2021,2,안덕면,18213309.1486,265907.08259999997
1609,2021,2,애월읍,40290601.8459,159339.46899999998
1610,2021,2,연동,46340058.242,225139.50510000007
1611,2021,2,영천동,5244938.8007,39951.882099999995
1612,2021,2,예래동,6527334.3358000005,9610.8322
1613,2021,2,오라동,17404421.296800002,151407.36009999996
1614,2021,2,외도동,12639716.5503,53113.672300000006
1615,2021,2,용담1동,7095073.076699999,26309.3982
1616,2021,2,용담2동,14314314.542100001,39108.544799999996
1617,2021,2,우도면,1518020.773,0.0
1618,2021,2,이도1동,11751275.994399998,135519.805
1619,2021,2,이도2동,54029368.066099994,584519.9328000001
1620,2021,2,이호동,4263525.223,14210.076000000003
1621,2021,2,일도1동,2692784.8208999997,6911.2922
1622,2021,2,일도2동,26751905.328500003,224239.19540000003
1623,2021,2,정방동,4241608.8916,28750.3482
1624,2021,2,조천읍,22174631.2446,63404.705200000004
1625,2021,2,중문동,10961201.065499999,28939.383499999996
1626,2021,2,중앙동,4402980.812299999,49961.09520000001
1627,2021,2,천지동,1911803.6968999999,11683.270700000001
1628,2021,2,추자면,1543650.8828,0.0
1629,2021,2,표선면,11037714.946800003,43534.6993
1630,2021,2,한경면,7624478.238000001,17061.7523
1631,2021,2,한림읍,20362885.8352,43885.8525
1632,2021,2,화북동,24320331.568299998,119991.7489
1633,2021,2,효돈동,4098458.9916999997,23127.1812
1634,2021,3,건입동,10068435.5102,58137.8269
1635,2021,3,구좌읍,16241127.1413,55099.400100000006
1636,2021,3,남원읍,16126079.4643,62840.32089999999
1637,2021,3,노형동,57005819.80020001,519124.31590000005
1638,2021,3,대륜동,16636161.0491,77163.72569999998
1639,2021,3,대정읍,19924071.8931,93181.46660000001
1640,2021,3,대천동,10214371.1471,56266.5349
1641,2021,3,도두동,2960900.1074,6478.4367999999995
1642,2021,3,동홍동,20100248.439200003,201738.0137
1643,2021,3,봉개동,6390653.965299999,25186.836900000002
1644,2021,3,삼도1동,11615909.5638,72853.4848
1645,2021,3,삼도2동,7267235.4486,56458.513900000005
1646,2021,3,삼양동,20852977.621799998,76538.4956
1647,2021,3,서홍동,7586260.841,50895.7685
1648,2021,3,성산읍,16955909.4528,54487.2378
1649,2021,3,송산동,2632283.0433,1993.0104999999999
1650,2021,3,아라동,46496489.2494,229041.60189999995
1651,2021,3,안덕면,20277516.0825,410970.8296
1652,2021,3,애월읍,44713903.4499,200413.10279999994
1653,2021,3,연동,50581580.561500005,290749.18319999997
1654,2021,3,영천동,6160447.1296999995,36486.67080000001
1655,2021,3,예래동,7080232.213099999,9124.5017
1656,2021,3,오라동,18507533.6153,124097.0613
1657,2021,3,외도동,13103663.9057,82356.56509999998
1658,2021,3,용담1동,7644357.281300001,26247.553599999992
1659,2021,3,용담2동,15665206.391999999,75743.6212
1660,2021,3,우도면,1823192.4749,11934.033800000001
1661,2021,3,이도1동,12814572.682300001,119236.8345
1662,2021,3,이도2동,58112117.703999996,660822.0419000001
1663,2021,3,이호동,4587148.1419,15777.7756
1664,2021,3,일도1동,2836307.5824999996,9206.455599999998
1665,2021,3,일도2동,27762685.448599998,212353.87909999996
1666,2021,3,정방동,4384687.541300001,15840.457
1667,2021,3,조천읍,24066508.374500006,114065.45200000002
1668,2021,3,중문동,11900926.868500002,30699.563900000005
1669,2021,3,중앙동,5039254.4025,34525.352600000006
1670,2021,3,천지동,1954866.3923999998,3915.3832999999995
1671,2021,3,추자면,1789910.4773000004,0.0
1672,2021,3,표선면,12299023.0744,27392.665299999997
1673,2021,3,한경면,8244963.153,32473.4898
1674,2021,3,한림읍,22339246.6196,94635.5233
1675,2021,3,화북동,26483338.797399998,133115.3442
1676,2021,3,효돈동,4152460.5637999997,3853.7088000000003
1677,2021,4,건입동,9905485.705,95626.82249999998
1678,2021,4,구좌읍,16511636.910999997,330311.85270000005
1679,2021,4,남원읍,16379831.3752,53458.7221
1680,2021,4,노형동,54986750.86999999,1048374.5333
1681,2021,4,대륜동,16472231.162100002,352380.34420000005
1682,2021,4,대정읍,19671665.394199997,198671.37509999995
1683,2021,4,대천동,10128816.728899999,187777.73630000005
1684,2021,4,도두동,3131862.1341,2249.5853
1685,2021,4,동홍동,19216629.7883,525215.6991000001
1686,2021,4,봉개동,6545626.056600001,256858.72850000003
1687,2021,4,삼도1동,11111665.498100001,121617.0823
1688,2021,4,삼도2동,7212060.3005,64467.807199999996
1689,2021,4,삼양동,19885656.232400004,93515.8899
1690,2021,4,서홍동,7262580.229499999,121100.66319999998
1691,2021,4,성산읍,17526754.715,50313.409799999994
1692,2021,4,송산동,2621086.5845,1177.8561
1693,2021,4,아라동,43767975.71100001,1438185.4580999997
1694,2021,4,안덕면,20654675.3005,454425.6182
1695,2021,4,애월읍,44222519.2186,448479.9493999999
1696,2021,4,연동,49375616.9869,390739.1403
1697,2021,4,영천동,5661822.052999999,382378.4955000001
1698,2021,4,예래동,7511378.2368,7331.8272
1699,2021,4,오라동,18023989.0788,118440.45279999997
1700,2021,4,외도동,12645381.985900003,52950.57770000001
1701,2021,4,용담1동,7168557.108999999,128131.10339999999
1702,2021,4,용담2동,15855509.1111,319638.2317
1703,2021,4,우도면,1874243.4361999999,4461.9038
1704,2021,4,이도1동,12698259.3961,117105.73099999999
1705,2021,4,이도2동,55551045.038100004,1076850.9039999999
1706,2021,4,이호동,4534747.357000001,11574.9222
1707,2021,4,일도1동,2798826.6883,5917.3449
1708,2021,4,일도2동,26690774.051599998,166651.20160000003
1709,2021,4,정방동,4330272.4775,12054.360400000001
1710,2021,4,조천읍,24368169.538799997,283717.9208
1711,2021,4,중문동,11855813.084900001,135043.31630000003
1712,2021,4,중앙동,4832723.5961,143883.3935
1713,2021,4,천지동,1983755.0984000005,1941.2131000000004
1714,2021,4,추자면,1787091.0668000001,808.6452000000002
1715,2021,4,표선면,12599463.1162,183636.192
1716,2021,4,한경면,8179953.4978,89369.38100000001
1717,2021,4,한림읍,22524922.5416,501547.3814000001
1718,2021,4,화북동,25242997.6386,483243.0902
1719,2021,4,효돈동,4065258.2378000002,28835.398799999995
1720,2021,5,건입동,10488626.025999999,90602.41040000001
1721,2021,5,구좌읍,17479460.1008,223878.086
1722,2021,5,남원읍,17158130.092899997,61327.768200000006
1723,2021,5,노형동,56632493.4475,852154.4498
1724,2021,5,대륜동,17544688.8601,217857.12319999997
1725,2021,5,대정읍,20873643.1171,176701.5541
1726,2021,5,대천동,10596467.3638,153493.8872
1727,2021,5,도두동,3316149.4341999996,12417.427499999996
1728,2021,5,동홍동,19920925.803,463098.71810000006
1729,2021,5,봉개동,6735413.8795,174924.98359999998
1730,2021,5,삼도1동,11704743.9298,89293.4414
1731,2021,5,삼도2동,7543900.467599999,58430.75749999999
1732,2021,5,삼양동,21169514.7119,105124.33979999999
1733,2021,5,서홍동,7698844.306000001,104644.44370000003
1734,2021,5,성산읍,18090954.776699997,41852.8267
1735,2021,5,송산동,2781979.8631999996,109.2854
1736,2021,5,아라동,44032405.4718,956325.7439999998
1737,2021,5,안덕면,22287942.7783,573791.3295
1738,2021,5,애월읍,46776623.41280001,307918.3726
1739,2021,5,연동,50885446.54130001,378512.10179999995
1740,2021,5,영천동,5924765.3269,220198.74379999997
1741,2021,5,예래동,8178320.605299999,14676.8374
1742,2021,5,오라동,18639488.6625,64907.632399999995
1743,2021,5,외도동,13672301.616299998,57704.0622
1744,2021,5,용담1동,7443732.583500001,95445.0575
1745,2021,5,용담2동,16470000.8625,211805.9914
1746,2021,5,우도면,2078272.9012000004,4212.0385
1747,2021,5,이도1동,13108449.2337,114448.32399999998
1748,2021,5,이도2동,56990827.1321,962583.7227000002
1749,2021,5,이호동,4897455.053400001,11724.407099999999
1750,2021,5,일도1동,2935991.4866000004,5947.718000000001
1751,2021,5,일도2동,27650903.3275,164194.9713
1752,2021,5,정방동,4302939.523100001,19651.092599999996
1753,2021,5,조천읍,25951744.6725,198022.42339999997
1754,2021,5,중문동,12435493.8941,112499.67079999999
1755,2021,5,중앙동,4756787.3213,82902.77290000001
1756,2021,5,천지동,2174242.7207,1761.2298
1757,2021,5,추자면,1884915.2133,371.7378
1758,2021,5,표선면,12873246.8513,124843.0753
1759,2021,5,한경면,8694069.0145,45222.4853
1760,2021,5,한림읍,23493251.4955,304670.4820999999
1761,2021,5,화북동,25968711.383199997,396673.65790000005
1762,2021,5,효돈동,4302147.9318,19175.0421
1763,2021,6,건입동,10291658.7411,67736.22649999999
1764,2021,6,구좌읍,16991223.499799997,188620.01510000002
1765,2021,6,남원읍,16537837.6463,67462.20920000001
1766,2021,6,노형동,55365920.324899994,683091.6345
1767,2021,6,대륜동,17104556.6541,139794.89390000002
1768,2021,6,대정읍,19168544.2904,159741.2259
1769,2021,6,대천동,10148082.9677,105679.78710000002
1770,2021,6,도두동,3310425.3883,2083.4879000000005
1771,2021,6,동홍동,19274456.244900003,358702.3614
1772,2021,6,봉개동,6521562.1591,158075.2392
1773,2021,6,삼도1동,11089949.427499998,97008.93359999999
1774,2021,6,삼도2동,7399375.0313,62776.201
1775,2021,6,삼양동,20282608.6026,97324.22700000003
1776,2021,6,서홍동,7401942.6997,96738.99160000001
1777,2021,6,성산읍,17442273.824500002,52335.05959999998
1778,2021,6,송산동,2641862.943,3103.423399999999
1779,2021,6,아라동,43906747.665400006,661977.9259000001
1780,2021,6,안덕면,20357382.4697,377879.4952
1781,2021,6,애월읍,44994556.1241,287664.69700000004
1782,2021,6,연동,49286491.257,275436.1477
1783,2021,6,영천동,5826443.495100001,236446.94199999998
1784,2021,6,예래동,7974063.6013,8288.017500000002
1785,2021,6,오라동,17688830.617399998,106796.02160000001
1786,2021,6,외도동,12916197.685000002,70316.9359
1787,2021,6,용담1동,7189857.796500001,67122.12039999999
1788,2021,6,용담2동,16179189.5554,133352.00569999998
1789,2021,6,우도면,2129326.2931,12580.260600000001
1790,2021,6,이도1동,12717813.725899998,111422.4559
1791,2021,6,이도2동,55048017.0721,703836.2453000001
1792,2021,6,이호동,4863858.463099999,3638.9248
1793,2021,6,일도1동,2821836.7948000003,5360.9175
1794,2021,6,일도2동,26544146.1623,186379.26280000005
1795,2021,6,정방동,4115254.6403,17289.252699999997
1796,2021,6,조천읍,24903553.8565,206587.46089999995
1797,2021,6,중문동,12001490.7126,89866.8222
1798,2021,6,중앙동,4659955.032,57662.013399999996
1799,2021,6,천지동,2093695.1355000003,3416.778100000001
1800,2021,6,추자면,1712822.9578999998,430.9459
1801,2021,6,표선면,12510843.191899996,96952.9296
1802,2021,6,한경면,8510258.562399998,47587.4897
1803,2021,6,한림읍,23370518.9425,292182.8519
1804,2021,6,화북동,25494212.854999997,209268.3408
1805,2021,6,효돈동,4132047.4105,13702.894199999999
